509932	2743914,2859972,3249948,3288293,3252044,3287114,3256900,1849723,411252,798274,408857,2365361,2005191,687886,1901658,788234,546935,78298,188822,42688,322129,190884,71816,540540,118467,191576,349087,487758,311225,195972,729527
509941	2402924,2422937,2648330,3250571,3275306,3266864,3259820,3277435,3287228,3267098,3284021,1000435,1988095,2136250,1053688,88277,1065373,2072671,2269303
509958	2611060,2621087,3250275,3277628,3277955,3286518,3289389,3280112,814461,2353831,2234167,797810
509961	2788248,2878809,2953143,2986046,3249554,3258103,3285374,3290036,3289781,3286069,3275362,3267918,3263526,3291684,3261130,3292049,1672149,1688183,1687487,640357,145437,935339,1138363
509995	2571212,2814220,3249968,3279540,3286828,3260495,3276790,3278705,3282266,3257024,3267112,3291784,3277404,3281754,475768,2384618,2252961,368320,1423759,381464,1594778,2267893,636403,1602150,393232,151967,1289139
510008	2705728,3250571,3260223,3274374,3284587,3275362,3263974,3291684,3284021,3273308,3261130,1775273,969158,897235,864879,1229863,1671614,366413,363989,935339
510058	2589738,2703976,2812037,2855871,3249972,3253150,3250869,3268336,1594323,1213743,404105,547543,476646,1330875,722287,105074,797810,2155553
510136	2463340,2522363,2553591,3250355,3259935,3269039,3289785,3256755,3276904,3270850,3291173,2131226,504814,442801
510152	2716392,2974026,3249671,3277955,3263185,3273762,3280726,3285968,3260798,3269314,3284546,3250869,3289389,3275515,2060014,1069746,303832,832207,92884,1482616,1634027,174338
510264	2850129,3249438,3280138,3252538,3273838,3262017,3260326,3253210,2350881,2252961
510284	2785527,2849523,2947805,3249715,3292951,3265433,3276904,3270850,1944437,660977,1280320,303832
510336	2397789,2622220,2690126,3249554,3277628,3277955,3277622,3263185,3291655,3266846,3256767,3258176,3294279,3254891,3289389,3287500,3290298,3275062,1540430,1976650,2217727
510383	2933407,2938400,3250059,3253290,3274761,3276204,3272717,3256088,3251820,3252613,3277554,3275798,3269459,3280653,3280258,3291784,3280729,3292138,3266962,2265891,1867056,967546,1783277,1918332,176814,1673926,525705
510409	2951136,3008951,3250059,3256965,3258103,3290553,3283265,3279442,3250742,3291969,3255817,3259556,3262733,3283054,1573144,1618817,1955,2174721,1710328,68781,636418,484719
510595	2612757,2658319,2705131,2811631,2989445,3250275,3275362,3277327,3287014,3272717,3263865,3272800,3284021,3262733,495993
510618	2473565,2883963,3250072,3267009,3271554,3266712,3282031,3260495,3288120,3278452,3287801,3260671,3291669,3275472,3286482,2347316
510642	2447545,2756833,2862772,3249573,3270621,1463056,1955430,1904780,2327803,2336088,564035,115096,2202974,1473045,1220567,1637359,2019787
510720	2433829,2577806,3160504,3250275,3292239,3268009,3252371,3268071,3251226,3286518,3252613,3277554,3286210,3268675,3260717,3262069,3284021,3281008,3251935,3283751,1667157,1564138,912058,1387258,1202985,1136552,2301561,722958,2157289
510746	2493420,2511907,3249438,3266129,3277175,3256255,3255003,3288790,3291684,3255810,3259301,3261130,3257811,2325983,2063036,904206,2330018,1456084,1265225
511093	2410505,2830760,3250571,3256965,3282421,3274374,3283253,3277435,3255003,3280721,3260253,3250868,3277350,2049058,2268361,953669,1165730,927670,1533008,2039219,2037801,2212196,2355666,1583714,2136103,1506243,1357713,1300468
511173	2968380,3024758,3104452,3218657,3249554,3277628,3277955,3274011,3278305,3292239,3291294,3285968,3262069,3284021,3288252,3266962,1075425,1985288,1116027,1136552
511212	2936143,2953970,3250059,3288257,3266129,3277175,3273335,3284021,3255810,1122138,2150989,1667015
511226	2453364,2477254,2514884,2941314,3250059,3266864,3263974,3256088,3275660,3272084,3265693,3292705,3262733,1075676,1604670
511313	2944494,3026474,3250571,3280029,3282394,3273315,3277435,3257159,3264347,3276205,3281595,3260671,3285891,3284620,3291784,3267375,3267565,1967115,1893884
511353	2395697,2591625,2856535,3249573,3277955,3252072,3288926,3275743,3268675,3289389,3276904,3291173,2021759,1615979,1020168,840942,1051062,755864,1997082,2092669
511464	2715660,3124475,3249554,3259733,3291684,3291020,3280008,3284026,3284021,1834709,1796112,1115450,1601183,927670,32333,2136103
511550	2557338,2694815,2917238,3249906,3277628,3269326,3290638,3262697,3286599,3276982,3272228,3290512,3291784,3263796,3268336,2029939,1320941
511656	2395885,3249856,3266875,3269026,3254891,3257765,3288379,1035735,612442,2300106,1510579,782301,982574,548017,291099,302291,689164,368442,759333,2216926,2109496,1286749,1071102,469581,328255,59141,2336724,584022,233920,375354,697726,546171
511738	2408543,2585885,2600212,2739912,3249930,3252343,3288837,3277435,3286069,3292083,3253773,3278293,929062,1725926,1585625
511765	2584401,3249718,3258198,3280560,1062995
511780	2796205,2987979,3124475,3250571,3287573,3275374,1577872
511909	2670600,3094926,3211338,3249720,3277628,3277955,3257781,3285968,3286283,1499238,1877003,2242438,1413993,1278977,1628740
511963	2953484,3249438,3277037,3287700,3277622,3286740,3276810,3283253,3286800,3272754,3278770,3269408,3291310,3268007,3262580,998152
512013	2632933,3034498,3250275,3259820,3284587,3267916,3262730,3280542,3293652,3284021,3280811,3279044,3257647,1443751,899729,2039219,1583714,2326137,1288618,1724106,2257448
512081	2761998,2796853,3250421,3252343,3277435,3257159,3276204,3291684,3252613,3277554,3250868,3274132,3261130,3277350,1796112,927670,1418365,899729,2037801
512431	2887345,2949781,3155218,3249996,3290654,3292814,3256212,3276904,3270850,2130646,2121099,422651,61264,531594,530817,165041,2113626,599956
512449	2672592,2698721,2758036,2821088,3199997,3250616,3277628,3277955,3258103,3285374,3274374,3291655,3269326,3256503,3272717,3268888,3263891,3284546,3264756,3262733,3283033,3277350,3268336,3251001,2183730,1499696,37816,1295141,1850033,325826,333809,494207,1219824,628876,1078602,1335203,285973,1899813,2242438,2052602,776066,858698,2009925,585911,1094516,696867,1008188
512544	2483685,2793009,2818011,3249554,3258591,3261338,3257936,3257012,3276204,3272717,3277554,3294003,3273449,3280258,3274638,3266962,867347,1011948,1783277,176814,2318798
512569	2691272,2745755,2991809,3104913,3249573,3277628,3277955,3266734,3256212,3254891,3279783,1178547,2333604,625909,658336,175978,2031203
512590	2398606,2412353,2646150,3249573,3291851,3269904,3252556,3257811,805076,1239452
512631	2539588,2580026,3249795,3263185,3274374,3260920,3275362,3251226,3287801,3260671,3291684,3277554,3259453,3291249,3288769,3291969,3255817,3262733,3273340,3292043,1113715,104102,721683,2068141,447484
512638	2749555,2915599,3250275,3273762,3276556,3268336,386513
512660	2424823,2439127,3249930,3257828,3288769,3250869,3289389,3270850,3291173,1945500,1195906,2353794,1679078,338872,1727131,1116834,748360,342054
512746	2702233,3210982,3250571,3254709,3252343,3291441,3253773,3292253,2217677,608533
512817	2395697,2591625,2856535,3250009,3277955,3288926,3292814,3288769,3292253,3280112,1615979,823587,1658780,1020168,995004,1069746,303832,755864,192681,926375,2092669
512888	2753716,2859334,2887674,3247018,3249882,3277628,3272582,3293586,3280112,1458085,2279292,1263081,388769,497205,1477695,550843,432075,438262,81991,2054031,135705,88725
512928	2414567,2455438,2693075,2804698,2847462,2930449,3049292,3249464,3265740,3273664,3290654,3275743,3275527,3255497,3276904,379841,1369552,2024486,364378,1759592,69396,2490,167559,1749098,68480,284891,468369,508483,1418908,557819,395440,2092408,569666,1509262,1188840,1692159,716523,2085291
512970	2441230,2870913,3250275,3273221,3254709,3276036,3261338,3276790,3291684,3284446,3294339,3280258,3284026,3284021,1796112,2387000,1380121,1930227,148108,1385447,1583714,2045310,2073679,1026666,693545
513042	2873698,3250275,3264984,3277435,3254485,3263974,3286518,3252613,3277554,3293652,3261130,3277350,1340925,1955798,2274916,407844,1854531,1440682,1855432,294434
513174	2639219,3250137,3277955,3289220,3258103,3285374,3283265,3276994,3256945,3251321,3259057,3250869,3289389,3255482,3259438,3291173,2045216,854259,1591285,1045105,1578615,136940,492549,427633,1985288,1650024,61264,1314901,294775,92884,1413483,356621,2121276,731699,1393742,581695,2155553,321304,503932
513317	2897774,3188891,3250056,3279651,3254709,3284587,3288837,3258327,3276204,3291851,3266511,3270050,3251820,3254891,3284021,3283663,3282514,3277350,3268336,1289788,1160017,1441981,91052,1225299,1192425,1921870,1831911,1951697,1065705,1640632,969564
513348	2477741,2816429,3250059,3258775,3281626,3281408,3287228,3259733,3276790,3277688,3280715,3253676,3284026,3250868,1048794,1761064,1968799,1010981,1216397,846427,2360492
513374	2552719,2573070,2898618,3250275,3275743,3267112,3254891,3255497,3287448,3270850,3291173,1432859,311459,153051,2178753,1499149,1235375,148301,1918627
513415	2529799,3249770,3285244,3276411,3274374,3277435,3276204,3268675,3286283,3266962,3262733,1867056,1980015,2260930
513481	2831170,2918711,3057265,3249573,3287085,3277554,3291249,3288769,883175,822732,2270211,1579446,1079361,1643800,1918332
513526	2428225,2482386,3042140,3249438,3254626,3267851,3280017,3272781,3280491,3267244,3282051,3270639,3282392,3288888,3251282,3287448,3255640,3276035,3263397,2113948,999543
513531	2493973,2751038,2895422,3250574,3277955,3287085,3274374,3250869,3289389,3280112,1515219,2139952,645076,2006709,432075,269387,1190662,488155,552701,1990505,553310,1457406,450385
513533	2704512,2714232,3250606,3270315,3263512,3288562,3280138,3251603,3261252,3256671,3277688,3291784,3255490,3273799,1791904,2228862
513656	2430832,2660493,2747542,2768809,3100798,3249554,3275520,3287085,3291655,3273762,3272756,3254891,3257828,3255636,3267735,3262733,2209194,1641822,276716,2085532,379292,2220135,1824978,158037,1013698
513661	2442954,2595458,3249968,3286253,3291655,3263690,3251603,3288120,3255040,3290034,3251282,3291784,3294354,3276974,3268701,3287720,1947433,2315813,1780674,406946,616817,397672,396398,816815,697161,393232,1289139,2236403,483036,623797
513725	2618220,2769355,3249438,3268860,3278980,3261338,3276251,3291103,3288533,3264123,3270627,3286734,3285128,3266622,972950
514031	2455974,2501382,3249962,3262137,3284587,3279830,3291684,3256088,3268675,3273308,3262733,3261130,2090682,425099,1583714,1864588
514042	2573509,2588140,2605729,2631356,3249554,3277435,3267898,3283711,3292062,3253150,3257432,3292396,3287465,3251001,1688001,1344922,1560144,2142897,1144382,967042,775627,1990447,924047,1740304,1692546,138506,1960181
514098	2679421,2770930,2795866,2865491,2866909,3203024,3249554,3275306,3270315,3254709,3289300,3254485,3276251,3268071,3251226,3272717,3288790,3284446,3252613,3277554,3291784,3287906,3284021,3257811,845341,1125725,2003452,1890689
514196	2737024,2809545,2895298,3250275,3270556,3263185,3279651,3252343,3293623,3260547,3288257,3258667,3272754,3278770,3259733,3288790,3256123,3270639,3273335,3271135,3253773,3287573,3252612,3274132,3255863,3292049,899729,156395
514205	2530907,2599647,2708039,2723720,3250275,3269297,3277622,3264130,3270315,3254709,3288837,3257260,3276204,3284446,3268675,3280258,3284021,3292138,817352,1779553,1289788,2286606,1003476,200757,1921870,2269594,1616301
514342	2483215,2633803,2922611,3249554,3264165,3263185,3291655,3252432,3260798,3256088,3260658,3265920,3289389,3283033,3277350,875027,1280622,2034105,1712665,600001,522507,705602
514348	2646173,2727047,2980397,3249720,3274479,3276904,3277921,3270850,473003,61264,385772,1328588,2113626,605907
514367	2509033,2667925,2742710,3250054,3287386,3251378,3259112,3262647,3278452,3256298,3286518,3285128,3278705,3272631,3264877,3271795,1565782,1254640,1214342,337777
514435	3012108,3249438,3286828,3275661,3276204,3256255,3267344,3256242,3261001,3267112,3275660,3285891,3252873,3275062,3268336,3251001,923227,1367186,1641183,2236229
514459	2406517,2599870,2794145,2890894,3250072,3270665,3259112,3263502,3267098,3259481,3291669,3292814,3251984,3253113,3288769,3255137,3292185,3253754,3294418,3277921,179150,696032,599558,2151007,2280745,56431,490659,389724,740355,85030,1418908,640605,109684,1217886,251260,534162,119263,2386249,420959,1188840,1692159,150687
514527	2483715,2639624,2719948,3023449,3249968,3275149,3263690,3286828,3260495,3260148,3278452,3261542,3287720,1265915,139126,525916,513196,113585
514612	2751847,2883873,2923766,3249495,3286828,3251603,3273884,3278452,3278705,3290034,3272255,3294354,3281754,3268701,3287720,1219284,1947433,2382398,1934602,1780674,616817,397672,396398,513661,697161,623797
514621	2857739,3250571,3260223,3274374,3254485,3287228,3262182,3292695,3266622,3261130,2149957
514627	2573162,2601980,2658848,3249896,3280029,3254709,3284587,3269211,3266129,3277175,3277435,3250816,3276204,3291851,3263974,3276790,3256264,3284026,3255810,3252556,3257811,1417269,2087093,947554,2037801,574433,1216397,924047,2049470
514693	2876511,2972381,3249517,3284686,3270665,3267851,3259285,3257547,3263771,3276904,3278011,3281685,3291173,2218868,745271,2360202,124209,213487,274518,750862,412630,151389,605907,1141598,1601108,172165
514764	2759975,3001389,3250275,3274374,3291851,3272781,3267843,3294783,3251809,3287448,3277350,1800710,1743269,1583714,569577,1224199
514775	2405718,2411898,2418751,2539196,2832612,3249464,3268614,3289785,3293550,547543,1448822,761573,506053,497853,797810,1663914,442801
514851	2464729,3250250,3293072,3286740,3288755,3275362,3272717,3262409,3255137,3262733,3268336,3251001,122263,2319882
514885	2713540,2793951,2967158,3250054,3257012,3264347,3260057,3286734,3277554,3259110,3291784,3284457,3277350,1867056
514890	2611034,2612392,2742078,3250059,3270665,3279540,3286893,3263662,3289527,3251508,3275743,3256242,3291363,3276904,3255482,3275062,3270850,3291173,1373326,401000,740840,61264,168432,281596,373077,1328588,569666,329484,412630,605907,996951
514895	2792067,3249912,3269344,3274161,3260379,3257953,3279320,573186,548017,1195937,1013128,78599,325538,637972,1857551
514903	2796280,2799414,3249930,3277628,3258103,3290553,3252613,3277554,3267112,3282750,3259020,3288769,3285918,3284546,3262733,1367186,814919,1796045,1029766,2250604,1921870,1549525,981321
514931	2596576,2919945,3250275,3268746,3274260,3282513,3273881,3262730,3262631,3272228,3252613,3277554,3275798,3255636,3267735,3284021,3273308,3261130,2020395,1106604,682690,445239,1280307,1918332,1595756
514945	2600238,2926643,3096300,3249658,3256965,3286828,3285266,3252903,3252283,3284546,3276904,3251001,3270850,3291173,1147502,284891,1709950
514973	2747352,2753614,2883142,3229836,3249078,3250090,3263690,3279260,3282283,3278705,3264877,783850,10747,1863497,1866784,919524,813483,1140651,1094993,148203,2253021,1426688,1956283,389539,68636,778744,708134,387899,992787,1106757
515038	2444180,2764492,2835570,2976195,3250059,3277628,3277955,3263185,3260223,3257159,3253150,3275660,3262409,3254891,3276904,3251922,3262733,3283033,3291173,1249800,1486734,1190853,121411,967042,1073045,775627,1918332
515241	2457023,3249912,3280745,2365354,2221986,2386197,565855,368442,1013128,1079365,949845,1102361,637972,2098135,1183502,54708
515457	2555230,2607494,2614576,2736374,3250275,3270336,3282051,3277554,3275798,3292777,1688183,1875976,2033720,1002186,58312,930681,2089089,1583714,1960181
515561	2611451,2893194,3250571,3263185,3260223,3254485,3275362,3276204,3261130,1592332,1672149,2005611,1275003,1971575
515596	2852468,3250275,3263185,3254485,3288252,3290998,3258943,3276974,3276922,112167
515691	2859724,2908225,2943245,3210552,3250059,3277955,3254485,3268822,3287918,3276204,3285968,3260798,3251820,3254998,3284546,3250869,3289389,3266962,2353831,1492107,1800133,105074,797810,322727,197671,2199493
515694	2952080,3034498,3249438,3281820,3267536,3281626,3272781,3275599,3267244,3282051,3277554,3273449,3285891,3274638,3290681,3261763,1346677,2063971,1946717,2111795,1170412,1835037,1595756,2085680,2076336
515702	2439270,2632720,3250275,3258775,3276204,3291851,3288790,3256123,3269408,3262409,3270740,3277350,1340925,869745,1674565,2272869
515722	2774624,2856541,2980653,3044859,3250275,3267898,3270639,3268863,3276519,1721489,1957318,1509893,2380700,1719490,930681,324702,1864588,1313278
515789	2664412,2795275,2907308,3250616,3294462,3269326,3287801,3256298,3255040,3287411,3268381,784826,1661738,2068092,214256,1045240,536836,142732,1539928,2217155,2176626,541062,268625,2347316
515818	2617677,2694962,2800132,3249896,3288837,3254891,966173,821752,1966016,1137923,1002186,1921870,1507444
515830	2868952,3029595,3249438,3290036,3268746,3268071,3251226,3255003,3290634,3287448,3251935,897305,2013500,1579763,1351311
515915	2823975,3002468,3249658,3260223,3292239,3275743,3288956,804829,1116027,1060177,1136552
515946	2689992,2837486,3249896,3268746,3273762,3268071,3251226,3259733,3276790,3294783,3256088,3280542,3280653,3284026,3266622,1796112,1091208,2336114,903547,2136103,1320121,1265225
516099	2490405,3227132,3249554,3252343,3274374,3284587,3277435,3276204,3291851,3263974,3273183,3262409,3254891,3262733,3261130,2210645,2346411,1280599,2162467
516206	2532766,2814682,3249770,3252343,3274374,3276204,3291851,3274996,3253773,3261130,1978467,2164409,1297947,1725926,2258244,899729,1583714
516216	2600238,2720670,2926643,2950182,3249930,3288926,3285266,3257024,3256394,3284546,3289389,3276904,3275597,3270850,3291173,2353831,854259,1781063,654850,2060807,2130646,1147502,754119,2091433,2036992,1852447,9137
516266	2426288,3041155,3249573,3262137,3263185,3290036,3276204,3272717,3253958,3276790,3255137,3284021,3288252,3276922,1803304
516389	2425564,2480859,2670209,2770064,2926281,3250218,3287801,3286214,1404655,154548,792724,725237
516428	2876512,2925526,3249930,3258103,3258775,3270639,3251820,3270740,3266962,3257811,2001572,508662
516547	2508901,2536918,3250275,3252343,3290553,3274117,3258775,3263512,3277435,3258667,3276204,3252371,3269294,3286776,3267622,3292326,3284026,3255810,3253773,3287573,3251922,3266962,3268701,3255863,3251934,3261130,899729,1280307,1900935,2322086
516663	2486448,3250275,3264130,3254709,3268746,3254485,3257159,3276204,3256255,3268071,3256088,3269459,3280258,3267622,3288197,909703
516815	2674641,2710524,2911616,2944654,3250059,3264984,3272657,3286069,3257159,3276204,3252371,3259451,3262526,3272717,3260285,3256088,3251820,3252613,3277554,3291784,3292138,1057841,2360074,1036184,420933,1140635,2157514
516862	2774329,3191765,3250372,3286088,3286828,3256255,3255137,717885,2044277,157839,274077,258068,134877,2024381,1866385,746780
516908	2605218,3249573,3263185,3258103,3285374,3263223,3291687,3272717,3275556,3254891,3292138,3288252,3277350,3268336,3251001,1674856,1040004,1749312,1642558,956613
516911	2451172,2671997,2886710,2897276,3249930,3258775,3261338,3266040,3277175,3277435,3273183,3287228,3276790,3277688,3256088,3284026,3252556,3257811,1165964,1761064,2049470
516920	2433929,2546867,3066260,3250421,3280644,3291655,3280001,3256394,3289389,3292185,3276904,3277350,3291173,1690895,1872630,69396,1877003,1376367,1299546,1195906,631829,220644,733861,1319107,1278977,630077
516966	2666240,2715428,2858310,2908434,3249968,3261790,3282283,3260495,3261388,3259250,3267380,3254989,3264877,3290511,3271795,1260684,1203256,1386345,726952,167862,943368,1696787,1865358,290322,1272841,1637576,965750
517020	2650697,2651807,3250571,3274374,3259820,3276204,3259733,3291684,3256088,3280008,3261130,1200754,2136103
517104	2712815,2774227,3187876,3250606,3269297,3277622,3287085,3284686,3262921,3274260,3266997,3277554,3275798,3290287,3280258,3257828,3287500,3266962,3288197,1137493
517341	2533732,2805862,3048804,3249968,3291655,3263690,3252978,3260495,3290263,3278452,3268296,3282266,3264877,3277404,3263777,3281754,3268701,2121896,784081,162573,228195,140815,381464,377762,2267893,1717378,525836,1739678,500782,388388,74222
517347	2527697,2760795,3039912,3250275,3284259,3274374,3268746,3288912,3254485,3272717,3252613,3277554,3275798,3263796,3270487,1433751
517354	2695013,2857406,2869742,2972170,3249610,3277628,3277955,3263662,3289527,3275743,3268675,1976950,772510
517484	2704512,2744772,3023472,3198132,3249939,3263057,3280834,3252903,3291256,3267112,3282750,3259438,251173,1165941,23141,714346,411135,347065,1800091,652765,2061284
517515	2797948,2856541,2876710,3250275,3263185,3257159,3272717,3253150,3290287,3284546,3271029,3262733,3276922,3268336,3251001,450200,2308590,1942886,732491,967042,454673,476646,1151551,998831,617824
517580	2397519,2578896,2830974,2986800,3249694,3282902,3263057,3269039,3276657,3263662,3289527,3267036,3268381,3285180,3276904,3255482,3270850,580982,1582946,618035,773855,527856,88919,1616200,579793,775270,991188,1328588,1603957,2281539,569666,605907,1960053,172165
517596	2581336,2956479,3249554,3277955,3270665,3268822,3287918,3272717,3259205,3254891,3284021,3280112,2255263,1282465,181065,2242438,1393447,530938
517612	2801900,2919951,3249438,3284625,3254709,3290036,3277435,3252371,3291684,3251200,3252613,3290398,3284021,3251935,2020395,1847316,1363576,2069960,1837543,1983177,1477015,1287936
517689	2757074,3250059,3279651,3259820,3279191,3276204,3291851,3263974,3256255,3288888,3290634,3273335,3284026,3252556,3257811,2339264,1687206,1989668,1475557,2111511
517711	2572211,2599600,3250059,3269297,3293591,3254709,3252343,3284587,3276204,3277554,3266962,3261130,2113817,1448312,438243,1355443,1725926,899729,774033
517849	2437452,2505877,2556627,2631090,3249930,3284625,3294681,3254709,3271082,3268746,3276204,3276790,3252613,3277554,3275798,3270740,3286776,3284026,3251934,1796112,1227769,2390842,2136103,2045310,791186,6929,2331018
517920	2395547,2529799,2531198,3250275,3277628,3277955,3289220,3266864,3252343,3259820,3288837,3277435,3274981,3288742,3272419,3280542,3259623,3253773,3257647,3280112,1326069,929062,868556,1100317,2009190,100745,1921870,216781,1396960
517958	2683721,2752679,2758078,3249438,3263662,3286518,3253113,3267375,3275932,1381076,601583,293662,967042
518072	2681424,2822398,3169286,3250247,3287801,3277921,3269553,559389,43926,154268,202249,860804,271794,751732,298837,1154262,491697,227568,64245,45774,738886,562843,666194,449311,712196,774089,321409,348977,311766,3753
518089	2512860,2697582,2973214,3249770,3291655,3275362,3276204,3288742,3272419,3254891,3291969,3284461,3285356,3262733,2129101,276716,379292,1419417,806910,1918332,506073,1058749,1013698
518276	2573698,2800804,3249770,3257997,3287085,3270665,3274411,3276790,3256384,3275129,3291499,3262409,3291969,3251922,3251001,1063435,1631658,2167179,1367186,99022,607184,586099,2305690,2242438,1954376,1597051
518350	2420782,2704325,2733726,2824482,2830410,3249573,3274011,3292239,3263223,3291687,3268675,3257828,3288769,3285918,3262069,3262733,2091491,66416,1075425,1662968,1539496,331643,2300865,1077423,2174622,68640,1060177,332779,1381883,1452849,915986,2301561
518384	2627192,2719015,3250059,3287085,3279988,3271770,3288769,1509446,2329859,181541,1577813,1649411,1921870
518457	2659370,3249912,3266350,3278233,3282496,3280560,2307323,1326032,360258,178720,364820,854484,397571,782301,596555,1166875,689164,1195937,100424,1942375,759333,2139766,1846626,1345125,2148154,1250914,13214,365584,1185242,86060,1292736,676434,1327583
518459	2745053,2799074,3250250,3262137,3287105,3277435,3276204,3251604,3292138,3288252,3277350,3283090,2048252,1115768,1003476,1256709,1649411,1921870,1210832
518465	2768727,2891249,3028837,3250606,3265740,3256255,3288956,3263204,3275660,3272800,3251935,3258585,3275835,1862488
518478	2868326,2918989,2947547,3250059,3277628,3277955,3291655,3256255,3274024,3272717,3254891,3290287,3257828,3288769,3285918,3284546,3250869,3289389,3288252,3262733,3275597,1515219,645076,1139886,42834,1650024,752463,69447,308277,1330371,1547547
518514	2500205,2592262,3250068,3266350,3288379,3280560,1654028,1397862,397571,285385,1846626,510864,601433,302677,584022,233920,641356,526599,1639545,1857551,621943,404053,676434
518626	2664967,2809939,2928909,3249636,3291655,3283810,3288810,3252538,3256394,3290398,3276904,3266622,3284021,1329790,1673628,1894404,745271,1252231,1170610,209585,485967,282126,184346,281511,413870,140338,292408,159443,48851,1625302,761233,236861,395735,533360,495293,660812,883378,446718,106614,2012122
518647	2543927,2663552,2964040,3250571,3280029,3274374,3283288,3284686,3277435,3264347,3262182,3268675,3264756,3292253,1064320
518726	2730819,3007747,3190366,3250275,3274011,3292239,3286828,3267918,3290673,3268675,3262069,3284021,3287500,3251922,1279778,1216758,557262,2268396,1060177,417651
518816	2404642,2608562,2653931,2744518,2873698,3249896,3254709,3259820,3280745,3258775,3266129,3277175,3283438,3291851,3281595,3289582,3263932,3270639,3280258,3270740,3251922,407844,1386889,1128123,1200986,1458704,116143,23910
518912	2836606,2994041,3250275,3277955,3278601,3251848,3285968,3260798,3260658,3256212,3252926,3250869,3289389,3290409,3269830,3252263,3256273,2136133,568229,896236
519020	2569293,2643295,3037995,3249554,3270315,3254709,3252343,3277435,3254485,3276204,3259706,2106338
519121	2402065,2958093,3249649,3283265,3276994,3287859,3256088,3260253,3264756,3259301,3251001,1448423,1591285,2017268,140538,1650024,1678503,1887989,1565408,298220
519351	2526307,3067523,3174361,3250275,3254709,3287085,3268746,3279830,3260057,3259733,3291684,3294339,3284021,1584582
519353	2413305,2423165,2777772,3250571,3263185,3274374,3284587,3276204,3291851,3277554,3273335,3275435,3260555,3274065,3273340,3292043,3261130,2181946,1153075,1546083
519374	2442469,2452501,2482169,3250275,3258108,3259451,3260148,3272717,3262409,3257828,3255137,3284021,3288252,3275597,3268336,3251001,2043301,660475,2173555,817809,1027424,122263,1472736
519388	2550707,2646984,2710725,3250153,3258103,3265239,3292239,3282604,3272717,3288888,3257828,3285918,3288252,1507687,1166169,1075425,956613
519468	2477979,2496991,2784140,2915013,3250275,3284587,3275362,3276204,3263974,3275660,3268675,3291969,3255817,3262733,1296234,1147129,2004410,805076,1063670,600925,1571337,793553,802926,2346016
519562	2416896,2456815,2587120,3250072,3256965,3291655,3274251,3256298,3289686,3281252,3251551,3260658,3260000,3267112,3253754,2151007,36007,451741,85030,770489,640605,539993,442653,534162,1874766,150687
519593	2701368,2997471,3250571,3259820,3269026,3254485,3252841,3259705,3255003,3276556,3277350,2190843,854898,1603140,2125646,813889,1288415,1285813
519605	2842780,2940015,3250275,3284587,3277175,3276204,3267244,3282051,3251633,3273335,2053825,2247181,1662920,1005143,2037801,824994,805709
519778	2477710,2723171,2858027,3249472,3263552,3284170,3255636,1039217,1701986,1286881,1937513,1509324,763312,45184,133628,417021,1100693,1234563,1158588,1246771,1854806,633208,408026,195972,995420,2124433,461515
519822	3030761,3036230,3041177,3249930,3275306,3270315,3258103,3254709,3264984,3280745,3258775,3260057,3266622,687176,966277
519974	2624265,2852128,2895815,2974374,3249554,3256291,3292239,3291851,3259733,3251200,3262409,3288252,3290998,2322125,1691672,956613,1696334,1136552,2332981
520006	2415065,2430622,3249770,3283265,3261338,3270665,3263662,3289527,3265806,3250751,3252283,3284546,3262733,3286441,2028284
520028	2520161,2594072,3058113,3249438,3263185,3285374,3290036,3275362,3272717,3276790,3291684,3262409,3257828,1423617,1255647
520074	2763688,2882421,3249996,3258103,3275033,3258821,3270850,1697581,2080281,894381,127788
520180	2394607,2466279,3250571,3258775,3294783,3255903,1920723,1384375,1059168
520212	2808430,2843051,2943234,3249671,3277628,3277955,3284686,3270665,3291655,3285928,3283327,3286482,3267112,3270850,3291173,998061,687470,569666
520241	2457332,2584277,3249438,3284259,3287700,3263185,3282138,3273183,3262697,3287104,3273758,3280258,3284021,3267375,3267565,3261130,3268266,3277280,3258192,1737907
520354	2490149,2540272,3250090,3251982,3260495,3273884,3278705,3278106,3285300,2130669,2107379,1546497,1551663,323346,1559446,1718409,1147019,1240840,1685825,1518275,206944,582246,500766,387011,152174,77706,282664,291262,409334,387899,1383364,456509,205211,2247228
520361	2521035,2669022,3250571,3288257,3277175,1667015
520429	2742799,3129532,3250464,3256965,3275149,3251508,3283810,3254891,3288769,3292185,3262069,3275597,3291173,631829,722287
520451	2853770,3009022,3249495,3287085,3259820,3291655,3276790,3267380,3277554,3275798,3286796,3250868,947102,1796045,1364180,1571337,1579446,674609
520547	2784984,2788021,2873660,3250090,3256965,3289023,3263690,3273884,3278705,3282266,3257547,3292650,3290511,3281754,3278011,3292253,313256,783850,1866784,27614,148203,766602,576489,324264,1597516,854593,768863,927219,1666873,797172
520645	2662990,2812037,3238472,3250616,3277955,3280644,3292557,3291655,3267806,3256242,3285968,3260798,3256088,3254891,3251293,3291784,3289389,3256536,1266667,1646383,1976189,1650024,612715,1550478,1721789
520676	2769986,2851044,3250275,3285374,3261338,3283253,3261790,3281626,3287228,3272717,3277688,3284026,1906582
520793	2624265,2852128,2895815,2974374,3249930,3277628,3277955,3288837,3262610,3251820,3269314,3280112,1003476,1921870,747766
